Useless,Price
125239,380000
125240,429900
125241,429900
125242,429900
125243,202000
125244,345000
125245,555000
125246,234000
125247,1035000
125248,490000
125249,369000
125250,193000
125251,192000
125252,359900
125253,480000
125254,222000
125255,461000
125256,530000
125257,280000
125258,390000
125259,330000
125260,195000
125261,375000
125262,1048125
125263,133000
125264,264000
125265,659000
125266,309000
125267,329000
125268,173000
125269,267000
125270,260000
125271,189900
125272,555000
125273,180000
125274,500000
125275,458000
125276,589900
125277,271000
125278,165000
125279,315000
125280,280000
125281,295000
125282,164500
125283,297000
125284,77000
125285,830000
125286,107000
125287,179900
125288,85000
125289,261000
125290,409000
125291,280000
125292,261000
125293,148500
125294,600000
125295,256000
125296,218600
125297,599900
125298,177000
125299,65000
125300,152000
125301,413500
125302,230000
125303,550000
125304,246500
125305,325000
125306,310000
125307,271500
125308,319900
125309,450000
125310,475445
125311,129000
125312,239900
125313,858000
125314,1665000
125315,230000
125316,207000
125317,285000
125318,2950000
125319,256500
125320,1750000
125321,420000
125322,550000
125323,246000
125324,810000
125325,164500
125326,121000
125327,1237500
125328,1350000
125329,435000
125330,780000
125331,461000
125332,322000
125333,380000
125334,125000
125335,358994
125336,58000
125337,235000
125338,349000
125339,180000
125340,215000
125341,212000
125342,400000
125343,255000
125344,220000
125345,170000
125346,265000
125347,285000
125348,900000
125349,295000
125350,400000
125351,299000
125352,475000
125353,1450000
125354,525000
125355,430000
125356,255000
125357,650000
125358,195000
125359,350000
125360,259000
125361,484900
125362,227500
125363,530000
125364,219000
125365,335000
125366,470000
125367,530000
125368,355000
125369,445000
125370,218000
125371,144088
125372,138200
125373,372000
125374,726000
125375,860000
125376,425000
125377,134000
125378,320000
125379,1225000
125380,635000
125381,250000
125382,397000
125383,2200000
125384,560000
125385,675000
125386,134900
125387,630000
125388,217000
125389,380000
125390,165000
125391,460000
125392,1050000
125393,230000
125394,576000
125395,955000
125396,595000
125397,1300000
125398,129900
125399,350000
125400,465000
125401,476000
125402,710000
125403,982000
125404,831000
125405,585000
125406,195000
125407,449000
125408,1219100
125409,320000
125410,298500
125411,1025000
125412,246000
125413,320000
125414,519750
125415,505000
125416,299900
125417,435000
125418,375000
125419,700000
125420,360000
125421,188000
125422,480000
125423,1125000
125424,830000
125425,500000
125426,425000
125427,260000
125428,1125000
125429,501400
125430,185000
125431,660000
125432,585000
125433,347500
125434,570000
125435,570000
125436,690000
125437,1135000
125438,508000
125439,915000
125440,353000
125441,245000
125442,730000
125443,205000
125444,305000
125445,555000
125446,522360
125447,310000
125448,110000
125449,575000
125450,285000
125451,375000
125452,466000
125453,850000
125454,150000
125455,206000
125456,240000
125457,880000
125458,270000
125459,300000
125460,440000
125461,494825
125462,185000
125463,725000
125464,262000
125465,249900
125466,780000
125467,189900
125468,664000
125469,215000
125470,219400
125471,226900
125472,719000
125473,278000
125474,485000
125475,195000
125476,441000
125477,464000
125478,599000
125479,550000
125480,275000
125481,197000
125482,128500
125483,330000
125484,473945
125485,251250
125486,130000
125487,485000
125488,240000
125489,157000
125490,90000
125491,212500
125492,189000
125493,245000
125494,431500
125495,915000
125496,325000
125497,167500
125498,520000
125499,1150000
125500,250173.24
125501,241000
125502,205000
125503,158000
125504,175000
125505,399000
125506,230000
125507,294900
125508,225400
125509,360000
125510,151500
125511,194000
125512,265000
125513,173000
125514,860000
125515,137000
125516,189900
125517,609000
125518,247000
125519,365000
125520,379000
125521,149900
125522,179900
125523,355000
125524,475000
125525,203000
125526,126000
125527,551119
125528,449000
125529,135000
125530,187250
125531,196000
125532,135000
125533,102000
125534,650000
125535,90000
125536,315000
125537,160000
125538,440000
125539,270000
125540,645000
125541,149000
125542,698138
125543,219900
125544,725000
125545,1750000
125546,729000
125547,197000
125548,242000
125549,220000
125550,335000
125551,250000
125552,195000
125553,295000
125554,583000
125555,226000
125556,235000
125557,590000
125558,585000
125559,190000
125560,371000
125561,300000
125562,153900
125563,169000
125564,406000
125565,235000
125566,264000
125567,135000
125568,349900
125569,220000
125570,380000
125571,265000
125572,461000
125573,577135
125574,240000
125575,201000
125576,1280000
125577,177000
125578,405000
125579,216000
125580,144000
125581,237000
125582,230000
125583,459000
125584,500000
125585,275000
125586,135000
125587,1425000
125588,817000
125589,90000
125590,429900
125591,248000
125592,493340
125593,490000
125594,160000
125595,270000
125596,275000
125597,108200
125598,253500
125599,154900
125600,196500
125601,225000
125602,199000
125603,405500
125604,239900
125605,169900
125606,205000
125607,315000
125608,355000
125609,123500
125610,272000
125611,320000
125612,375000
125613,399900
125614,141000
125615,215500
125616,640000
125617,245000
125618,600000
125619,1025000
125620,349000
125621,239000
125622,705000
125623,179000
125624,375000
125625,670000
125626,219900
125627,135000
125628,175000
125629,377000
125630,300000
125631,190000
125632,139000
125633,593500
125634,610000
125635,173500
125636,614000
125637,1250000
125638,1020000
125639,440000
125640,875000
125641,970000
125642,668000
125643,719000
125644,120000
125645,410300
125646,625000
125647,185000
125648,169900
125649,482500
125650,619000
125651,118000
125652,242000
125653,329000
125654,629000
125655,635000
125656,143000
125657,363000
125658,529000
125659,504000
125660,111000
125661,298000
125662,370000
125663,970000
125664,426000
125665,661000
125666,231100
125667,745000
125668,295000
125669,415000
125670,650000
125671,320000
125672,526901
125673,780000
125674,289000
125675,310000
125676,790000
125677,370000
125678,522000
125679,646000
125680,422000
125681,330000
125682,225000
125683,258900
125684,333250
125685,1150000
125686,582100
125687,372000
125688,493000
125689,691000
125690,360000
125691,604000
125692,700000
125693,159000
125694,127900
125695,204500
125696,1300000
125697,517000
125698,506000
125699,945000
125700,429000
125701,335000
125702,799000
125703,300000
125704,599900
125705,145000
125706,250000
125707,170000
125708,219900
125709,178000
125710,785000
125711,1301000
125712,389000
125713,460150
125714,345000
125715,535000
125716,770000
125717,520000
125718,200000
125719,292000
125720,589000
125721,1300000
125722,630000
125723,510000
125724,380000
125725,410000
125726,261000
125727,205000
125728,550000
125729,140000
125730,770000
125731,120000
125732,400000
125733,175000
125734,775250
125735,680000
125736,285000
125737,400000
125738,1410000
125739,304000
125740,519000
125741,156900
125742,303000
125743,492400
125744,411000
125745,289000
125746,237000
125747,552000
125748,205000
125749,652250
125750,333000
125751,642500
125752,655000
125753,495000
125754,425000
125755,200000
125756,582500
125757,1105000
125758,215000
125759,447000
125760,999500
125761,264000
125762,669900
125763,435000
125764,280000
125765,833000
125766,590000
125767,447750
125768,665000
125769,526000
125770,371000
125771,590000
125772,513000
125773,395000
125774,420000
125775,555000
125776,640000
125777,267500
125778,314000
125779,207000
125780,535000
125781,485000
125782,709000
125783,530000
125784,393000
125785,965000
125786,726897
125787,705000
125788,1095000
125789,311000
125790,685000
125791,525000
125792,185000
125793,229900
125794,840000
125795,187000
125796,375000
125797,264900
125798,435000
125799,525000
125800,495000
125801,430000
125802,254000
125803,930000
125804,610000
125805,345000
125806,307000
125807,1120000
125808,152900
125809,353700
125810,460000
125811,225500
125812,613000
125813,326000
125814,415000
125815,271000
125816,848000
125817,160000
125818,260000
125819,142000
125820,350000
125821,465000
125822,144000
125823,256000
125824,701000
125825,655000
125826,215000
125827,250000
125828,156000
125829,390000
125830,237500
125831,430000
125832,412200
125833,375000
125834,585000
125835,301450
125836,220000
125837,234000
125838,505000
125839,725000
125840,1357000
125841,470000
125842,318000
125843,401000
125844,95000
125845,334000
125846,285000
125847,184900
125848,240000
125849,190000
125850,390000
125851,245000
125852,169900
125853,175000
125854,220000
125855,145000
125856,128500
125857,128000
125858,280100
125859,249000
125860,90000
125861,174900
125862,185000
125863,232000
125864,325000
125865,115000
125866,235000
125867,402700
125868,275000
125869,193500
125870,460000
125871,172000
125872,230750
125873,415000
125874,225000
125875,209000
125876,380000
125877,663000
125878,290000
125879,167000
125880,340000
125881,822500
125882,496000
125883,248450
125884,699000
125885,799205
125886,310000
125887,90000
125888,109000
125889,232000
125890,675000
125891,346000
125892,552500
125893,442000
125894,277000
125895,650000
125896,730000
125897,443050
125898,1125000
125899,735000
125900,800000
125901,667000
125902,236000
125903,664000
125904,595000
125905,189000
125906,455000
125907,203000
125908,965000
125909,535000
125910,790000
125911,1215000
125912,252500
125913,188000
125914,415000
125915,86095
125916,585000
125917,725000
125918,219900
125919,1025000
125920,762000
125921,300000
125922,1046000
125923,435500
125924,240000
125925,205000
125926,165500
125927,150000
125928,601000
125929,322000
125930,226000
125931,395800
125932,226000
125933,192000
125934,640000
125935,641000
125936,247000
125937,185000
125938,143000
125939,233000
125940,84000
125941,527750
125942,380000
125943,190000
125944,189000
125945,492000
125946,380000
125947,985000
125948,155000
125949,416000
125950,705000
125951,888888
125952,300000
125953,362500
125954,105000
125955,289900
125956,495000
125957,572000
125958,310000
125959,685000
125960,1550000
125961,327500
125962,189000
125963,817000
125964,299200
125965,315000
125966,307000
125967,165000
125968,305000
125969,380000
125970,150000
125971,670000
125972,235000
125973,355000
125974,236500
125975,640000
125976,185000
125977,650000
125978,339000
125979,690000
125980,442000
125981,415000
125982,550000
125983,550000
125984,275000
125985,546000
125986,375000
125987,165000
125988,260000
125989,415000
125990,220000
125991,154000
125992,420000
125993,616000
125994,256500
125995,235000
125996,110000
125997,116000
125998,222000
125999,185000
126000,527500
126001,275000
126002,284000
126003,154500
126004,77000
126005,580000
126006,94900
126007,215000
126008,330000
126009,350000
126010,338800
126011,430000
126012,325000
126013,258000
126014,137000
126015,160400
126016,975000
126017,445000
126018,162000
126019,797000
126020,131000
126021,388000
126022,171500
126023,140000
126024,205000
126025,663000
126026,956000
126027,195000
126028,83000
126029,221000
126030,605000
126031,2549000
126032,376000
126033,265000
126034,451000
126035,302000
126036,540000
126037,715000
126038,260000
126039,700000
126040,579000
126041,124900
126042,108000
126043,155000
126044,118000
126045,194500
126046,1850000
126047,268500
126048,219000
126049,715000
126050,186000
126051,925000
126052,279900
126053,440500
126054,485000
126055,330000
126056,325900
126057,388000
126058,332900
126059,180000
126060,185000
126061,354500
126062,185000
126063,280000
126064,184500
126065,825000
126066,321000
126067,1135000
126068,331000
126069,710000
126070,179900
126071,162000
126072,729000
126073,150000
126074,330000
126075,460000
126076,550000
126077,265000
126078,867530
126079,165000
126080,180000
126081,247000
126082,1305000
126083,651000
126084,124000
126085,375000
126086,1350000
126087,740000
126088,110300
126089,222500
126090,390000
126091,750000
126092,339000
126093,400000
126094,141500
126095,246000
126096,203000
126097,300000
126098,210000
126099,449900
126100,425000
126101,99000
126102,290000
126103,202500
126104,507500
126105,1749000
126106,750000
126107,104900
126108,620000
126109,345000
126110,187500
126111,399000
126112,630000
126113,343500
126114,1405000
126115,477000
126116,520000
126117,620000
126118,145000
126119,190000
126120,379000
126121,1193500
126122,290000
126123,2025000
126124,655000
126125,825000
126126,352000
126127,205000
126128,245000
126129,675000
126130,750000
126131,715000
126132,851500
126133,139000
126134,90000
126135,875000
126136,475000
126137,50000
126138,650000
126139,445000
126140,525000
126141,196500
126142,963500
126143,528000
126144,190000
126145,260000
126146,181500
126147,484400
126148,285000
126149,590000
126150,198000
126151,134000
126152,153000
126153,205000
126154,460000
126155,129900
126156,321000
126157,75000
126158,2105000
126159,480500
126160,225000
126161,1125000
126162,341000
126163,297000
126164,143500
126165,365000
126166,346000
126167,126900
126168,366000
126169,560000
126170,286000
126171,622000
126172,413600
126173,312500
126174,250000
126175,7100000
126176,710000
126177,430000
126178,950000
126179,173500
126180,120000
126181,123000
126182,371700
126183,225000
126184,361000
126185,297200
126186,350000
126187,875000
126188,356000
126189,469000
126190,320000
126191,460000
126192,575000
126193,192000
126194,324900
126195,183500
126196,429000
126197,319000
126198,153000
126199,1500000
126200,377000
126201,820000
126202,975000
126203,349500
126204,358000
126205,545000
126206,459000
126207,367000
126208,475000
126209,49500
126210,49500
126211,650000
126212,980000
126213,315000
126214,1522125
126215,494569
126216,354000
126217,149000
126218,117000
126219,350000
126220,1700000
126221,149000
126222,749000
126223,356000
126224,125000
126225,82000
126226,225000
126227,95000
126228,138000
126229,110275
126230,179900
126231,125000
126232,219900
126233,147000
126234,162000
126235,150000
126236,273000
126237,168000
126238,239000
126239,94900
126240,110000
126241,97000
126242,237000
126243,163500
126244,70000
126245,124000
126246,131000
126247,137550
126248,106000
126249,89500
126250,115900
126251,86500
126252,131000
126253,85000
126254,139500
126255,140500
126256,375100
126257,300555
126258,134900
126259,249900
126260,63250
126261,280000
126262,305000
126263,132000
126264,267900
126265,299900
126266,660260
126267,109000
126268,431000
126269,174000
126270,77500
126271,149900
126272,113000
126273,199000
126274,172500
126275,165000
126276,250000
126277,320000
126278,199000
126279,299900
126280,247500
126281,170000
126282,441357
126283,408303
126284,237500
126285,295000
126286,374900
126287,335000
126288,311000
126289,145000
126290,127000
126291,136500
126292,319900
126293,330000
126294,119900
126295,107000
126296,320000
126297,192000
126298,75000
126299,75000
126300,120000
126301,55000
126302,71000
126303,379900
126304,269900
126305,296000
126306,290000
126307,53000
126308,128750
126309,77500
126310,137000
126311,36500
126312,48250
126313,37000
126314,118000
126315,106080
126316,115000
126317,274548
126318,190000
126319,109500
126320,152000
126321,165000
126322,132500
126323,45234
126324,185000
126325,130000
126326,182500
126327,165000
126328,158000
126329,182000
126330,168900
126331,190000
126332,123000
126333,145000
126334,123600
126335,199800
126336,117000
126337,160000
126338,315000
126339,87000
126340,80000
126341,115000
126342,110000
126343,428900
126344,459000
126345,135000
126346,140000
126347,92400
126348,120900
126349,134900
126350,229000
126351,113000
126352,114500
126353,58000
126354,182500
126355,152000
126356,135000
126357,112750
126358,159000
126359,160000
126360,269000
126361,219000
126362,162000
126363,260000
126364,260000
126365,185000
126366,183000
126367,159000
126368,179000
126369,157700
126370,165000
126371,146000
126372,194000
126373,287000
126374,82500
126375,389000
126376,85000
126377,148500
126378,190000
126379,189000
126380,150000
126381,159900
126382,82000
126383,252000
126384,230000
126385,280000
126386,230000
126387,250000
126388,250000
126389,239000
126390,255000
126391,230000
126392,139900
126393,150000
126394,199900
126395,185300
126396,152000
126397,189900
126398,182500
126399,180000
126400,255000
126401,259900
126402,320000
126403,189500
126404,375000
126405,314000
126406,112900
126407,312000
126408,103500
126409,158000
126410,299500
126411,275000
126412,279900
126413,180000
126414,303210
126415,299755
126416,306656
126417,335000
126418,334900
126419,159000
126420,431500
126421,399100
126422,355000
126423,140000
126424,497500
126425,370000
126426,426000
126427,379900
126428,256000
126429,362000
126430,345000
126431,192250
126432,215000
126433,319000
126434,202000
126435,200500
126436,210200
126437,205000
126438,215000
126439,112000
126440,199000
126441,171000
126442,210000
126443,88000
126444,113000
126445,224000
126446,219900
126447,68000
126448,275000
126449,290000
126450,290000
126451,108000
126452,325000
126453,160000
126454,93000
126455,310000
126456,135600
126457,152000
126458,107000
126459,112500
126460,104750
126461,69900
126462,73000
126463,315000
126464,542634
126465,551703
126466,301000
126467,246000
126468,345000
126469,140000
126470,205000
126471,258000
126472,110000
126473,179000
126474,350000
126475,255000
126476,169900
126477,261000
126478,132000
126479,232500
126480,194900
126481,70500
126482,90000
126483,312316
126484,307983
126485,317136
126486,361759
126487,350721
126488,356575
126489,344137
126490,370569
126491,793550
126492,369671
126493,511142
126494,512000
126495,539750
126496,131000
126497,145000
126498,143000
126499,122000
126500,504900
126501,560000
126502,147000
126503,440000
126504,176300
126505,298000
126506,150000
126507,214000
126508,134000
126509,205000
126510,206500
126511,192500
126512,204000
126513,285000
126514,279900
126515,95000
126516,215000
126517,172500
126518,183500
126519,119000
126520,175000
126521,122000
126522,117000
126523,124900
126524,232000
126525,109500
126526,125000
126527,65000
126528,232000
126529,225000
126530,125680
126531,115000
126532,188000
126533,245000
126534,146000
126535,91500
126536,220000
126537,75000
126538,238500
126539,110000
126540,84000
126541,60000
126542,205000
126543,215000
126544,185000
126545,214000
126546,125000
126547,204900
126548,89900
126549,67000
126550,446020
126551,608660
126552,595600
126553,663500
126554,634560
126555,567700
126556,707470
126557,160000
126558,644905
126559,480702
126560,231000
126561,243000
126562,231400
126563,92000
126564,165000
126565,174000
126566,100000
126567,228000
126568,145000
126569,225000
126570,288000
126571,87000
126572,65000
126573,181000
126574,142000
126575,90000
126576,290000
126577,298000
126578,270000
126579,318000
126580,123000
126581,287000
126582,332000
126583,310000
126584,728000
126585,160250
126586,727500
126587,160000
126588,160000
126589,164400
126590,140000
126591,358000
126592,510000
126593,132000
126594,70000
126595,255000
126596,284900
126597,300000
126598,503000
126599,373000
126600,399000
126601,420000
126602,280000
126603,380000
126604,374000
126605,269000
126606,355000
126607,298000
126608,377000
126609,264900
126610,396000
126611,260000
126612,275000
126613,399000
126614,380000
126615,272900
126616,362000
126617,375900
126618,220000
126619,305500
126620,345000
126621,359900
126622,713000
126623,415000
126624,419900
126625,899186.08
126626,520000
126627,700000
126628,395000
126629,290000
126630,456500
126631,345000
126632,1220000
126633,479900
126634,527500
126635,477000
126636,130000
126637,220000
126638,207000
126639,239900
126640,232500
126641,674723
126642,669198
126643,541225
126644,527885
126645,525000
126646,477000
126647,262000
126648,218000
126649,459900
126650,213000
126651,161000
126652,167000
126653,144000
126654,171000
126655,205000
126656,585000
126657,310000
126658,197000
126659,150000
126660,189900
126661,194000
126662,575250
126663,170000
126664,157900
126665,350000
126666,129900
126667,143000
126668,78000
126669,220000
126670,329000
126671,302000
126672,130000
126673,399900
126674,265000
126675,299900
126676,305000
126677,147000
126678,335000
126679,135250
126680,255000
126681,252000
126682,94900
126683,350000
126684,76000
126685,252000
126686,204000
126687,259000
126688,264000
126689,255000
126690,301000
126691,257500
126692,159000
126693,277000
126694,348900
126695,370900
126696,305500
126697,350000
126698,310500
126699,239900
126700,260000
126701,350000
126702,237500
126703,240000
126704,287500
126705,357750
126706,695000
126707,345000
126708,558000
126709,520000
126710,690000
126711,260000
126712,589900
126713,395000
126714,480000
126715,489000
126716,220000
126717,184000
126718,179900
126719,455000
126720,136500
126721,181750
126722,189900
126723,634000
126724,514000
126725,534100
126726,347000
126727,428000
126728,470000
126729,734000
126730,870430
126731,915000.89
126732,829900
126733,915560
126734,890159.92
126735,912500
126736,530000
126737,700000
126738,1090000
126739,523750
126740,326000
126741,731000
126742,739900
126743,325000
126744,385000
126745,400000
126746,240000
126747,390000
126748,139900
126749,160000
126750,345000
126751,235000
126752,600000
126753,545000
126754,260000
126755,223000
126756,267000
126757,232000
126758,139000
126759,310000
126760,290000
126761,711500
126762,200000
126763,365000
126764,239500
126765,184000
126766,369900
126767,349900
126768,357400
126769,358747
126770,347900
126771,375000
126772,237000
126773,170000
126774,405000
126775,315500
126776,170000
126777,385000
126778,162000
126779,272900
126780,110000
126781,274900
126782,245000
126783,308000
126784,286500
126785,214900
126786,295000
126787,135000
126788,280500
126789,277500
126790,275000
126791,239000
126792,143000
126793,203458
126794,114204
126795,87500
126796,407600
126797,195000
126798,135000
126799,164000
126800,174900
126801,223000
126802,184900
126803,128400
126804,131000
126805,133000
126806,159900
126807,287000
126808,125000
126809,190000
126810,165000
126811,111000
126812,219900
126813,91800
126814,280000
126815,107500
126816,162500
126817,115000
126818,268000
126819,355000
126820,226000
126821,255000
126822,153103
126823,264900
126824,160000
126825,235000
126826,105000
126827,84500
126828,130000
126829,45000
126830,165000
126831,123000
126832,290000
126833,179500
126834,185900
126835,213000
126836,200000
126837,225000
126838,182000
126839,248000
126840,130000
126841,245000
126842,130000
126843,129000
126844,190000
126845,215000
126846,179900
126847,455000
126848,289000
126849,320000
126850,315000
126851,471900
126852,170000
126853,194900
126854,162500
126855,185000
126856,215000
126857,275000
126858,205000
126859,263000
126860,186000
126861,120000
126862,164900
126863,40000
126864,145000
126865,116000
126866,159900
126867,141000
126868,80000
126869,145000
126870,95000
126871,260000
126872,559900
126873,482000
126874,180000
126875,184900
126876,210000
126877,286900
126878,286900
126879,239900
126880,210900
126881,270000
126882,219000
126883,123000
126884,431250
126885,215000
126886,351000
126887,250000
126888,209900
126889,143000
126890,242000
126891,231250
126892,425000
126893,600000
126894,145000
126895,395000
126896,290000
126897,250000
126898,270000
126899,164000
126900,127000
126901,320000
126902,275000
126903,400000
126904,330000
126905,162500
126906,110000
126907,154900
126908,375000
126909,166160
126910,168000
126911,174786
126912,133000
126913,100000
126914,185199
126915,145000
126916,145700
126917,138000
126918,220000
126919,185000
126920,189900
126921,259000
126922,269900
126923,210000
126924,135000
126925,208000
126926,205000
126927,168140
126928,124500
126929,216000
126930,143000
126931,160000
126932,137500
126933,209000
126934,162750
126935,175000
126936,105500
126937,224900
126938,232500
126939,129900
126940,149000
126941,152000
126942,135000
126943,340550
126944,339900
126945,235000
126946,218500
126947,329900
126948,429000
126949,268000
126950,260000
126951,219000
126952,130000
126953,434000
126954,235000
126955,230000
126956,244000
126957,238000
126958,479396
126959,129000
126960,168000
126961,236000
126962,128000
126963,255000
126964,255000
126965,189900
126966,238000
126967,430000
126968,397500
126969,435000
126970,229000
126971,496895
126972,561750
126973,555835
126974,534995
126975,572170
126976,483750
126977,495000
126978,372500
126979,195000
126980,355000
126981,340000
126982,305000
126983,499000
126984,384495
126985,249900
126986,400000
126987,489900
126988,459900
126989,469900
126990,325000
126991,338000
126992,287000
126993,315000
126994,305000
126995,220000
126996,284900
126997,259900
126998,306500
126999,285000
127000,529900
127001,268000
127002,330000
127003,270000
127004,250000
127005,218000
127006,105000
127007,290000
127008,171000
127009,244000
127010,220000
127011,612799
127012,499900
127013,390000
127014,540000
127015,406000
127016,339000
127017,438000
127018,480000
127019,470000
127020,405000
127021,420000
127022,258000
127023,429900
127024,520000
127025,270000
127026,485000
127027,359900
127028,195000
127029,365000
127030,411000
127031,399000
127032,406000
127033,427000
127034,376000
127035,412500
127036,800000
127037,417600
127038,888000
127039,519000
127040,475000
127041,725000
127042,954900
127043,415000
127044,185500
127045,125000
127046,215000
127047,180000
127048,152000
127049,279900
127050,229900
127051,229900
127052,280000
127053,175000
127054,256500
127055,110000
127056,250000
127057,184000
127058,209900
127059,316000
127060,245000
127061,70000
127062,235000
127063,199000
127064,188000
127065,140000
127066,95000
127067,165000
127068,218000
127069,225000
127070,145000
127071,394000
127072,220000
127073,170000
127074,370000
127075,300000
127076,407000
127077,189000
127078,174000
127079,260000
127080,340000
127081,433000
127082,423500
127083,377000
127084,255000
127085,229000
127086,240000
127087,514200
127088,375000
127089,232000
127090,249000
127091,330000
127092,338000
127093,685000
127094,230000
127095,409900
127096,575000
127097,246000
127098,207500
127099,189000
127100,249900
127101,210000
127102,188000
127103,400000
127104,230000
127105,223000
127106,245000
127107,295000
127108,232500
127109,225000
127110,245000
127111,337500
127112,240500
127113,552000
127114,740000
127115,385000
127116,243000
127117,254000
127118,348500
127119,330000
127120,297500
127121,205000
127122,316000
127123,135000
127124,152000
127125,172500
127126,359900
127127,225000
127128,148000
127129,423000
127130,178000
127131,797900
127132,505000
127133,295000
127134,500000
127135,275000
127136,207500
127137,400000
127138,220000
127139,156000
127140,399500
127141,124500
127142,1170000
127143,548000
127144,355000
127145,235000
127146,300000
127147,200000
127148,226000
127149,399000
127150,370000
127151,259900
127152,323000
127153,155000
127154,145000
127155,352500
127156,179000
127157,375000
127158,570000
127159,485000
127160,501000
127161,504000
127162,562500
127163,304000
127164,459000
127165,245000
127166,409900
127167,420000
127168,429900
127169,339000
127170,555000
127171,323000
127172,268900
127173,599900
127174,625000
127175,1020000
127176,590000
127177,569000
127178,416000
127179,329900
127180,626100
127181,349900
127182,448000
127183,257000
127184,585000
127185,289000
127186,145000
127187,405000
127188,749000
127189,314900
127190,314900
127191,180000
127192,762000
127193,220000
127194,392000
127195,330000
127196,243900
127197,345000
127198,154000
127199,303000
127200,189900
127201,185000
127202,176900
127203,225000
127204,327500
127205,229000
127206,318000
127207,375060
127208,275000
127209,230000
127210,289000
127211,257000
127212,290000
127213,314000
127214,267000
127215,292000
127216,225000
127217,240000
127218,262000
127219,570000
127220,262000
127221,339000
127222,115000
127223,586701
127224,300000
127225,299000
127226,247500
127227,348000
127228,210000
127229,515000
127230,269000
127231,351000
127232,264000
127233,283000
127234,548000
127235,295000
127236,320000
127237,197000
127238,290000
127239,340000
127240,172000
127241,350000
127242,253000
127243,315000
127244,255900
127245,285000
127246,237501
127247,265000
127248,295000
127249,403321
127250,550000
127251,407500
127252,380000
127253,500000
127254,234000
127255,320000
127256,399000
127257,275000
127258,375000
127259,350000
127260,345000
127261,341800
127262,255000
127263,227000
127264,250000
127265,315000
127266,246000
127267,475000
127268,240000
127269,289500
127270,335000
127271,364900
127272,358000
127273,449500
127274,220000
127275,341000
127276,429000
127277,345000
127278,272000
127279,347500
127280,385000
127281,160000
127282,289900
127283,249000
127284,230000
127285,520000
127286,633000
127287,305000
127288,179900
127289,303000
127290,307000
127291,305000
127292,240000
127293,475000
127294,350000
127295,416000
127296,370000
127297,409000
127298,356900
127299,545000
127300,402200
127301,625000
127302,177000
127303,360000
127304,560000
127305,333000
127306,425000
127307,395000
127308,371000
127309,165000
127310,249900
127311,757500
127312,315000
127313,349900
127314,312000
127315,309900
127316,278500
127317,319900
127318,250000
127319,552000
127320,110000
127321,355000
127322,252000
127323,173500
127324,194500
127325,495805
127326,405000
127327,326500
127328,252500
127329,130000
127330,207000
127331,135000
127332,120000
127333,319000
127334,151000
127335,425000
127336,245000
127337,274000
127338,1550000
127339,740000
127340,1025000
127341,293000
127342,963000
127343,1575000
127344,190000
127345,370000
127346,423000
127347,225000
127348,379000
127349,389000
127350,265000
127351,426075
127352,220000
127353,425000
127354,113000
127355,225000
127356,126000
127357,337500
127358,305000
127359,135000
127360,96900
127361,480000
127362,832450
127363,875000
127364,315000
127365,340000
127366,260000
127367,234000
127368,210000
127369,236000
127370,220000
127371,240000
127372,258000
127373,395000
127374,190000
127375,541000
127376,379000
127377,379000
127378,290000
127379,324500
127380,321000
127381,250000
127382,335000
127383,329900
127384,519000
127385,519900
127386,460000
127387,550000
127388,556000
127389,489000
127390,210000
127391,652000
127392,475500
127393,455000
127394,202350
127395,145000
127396,94900
127397,265000
127398,223000
127399,236500
127400,232000
127401,228000
127402,139900
127403,130000
127404,269500
127405,520000
127406,491000
127407,334000
127408,120000
127409,470000
127410,315000
127411,270000
127412,325000
127413,370000
127414,375000
127415,229900
127416,216500
127417,150000
127418,235000
127419,324900
127420,3475000
127421,1950000
127422,839000
127423,1140000
127424,1400000
127425,1650000
127426,4975000
127427,615000
127428,2899000
127429,449900
127430,534000
127431,875000
127432,610000
127433,859000
127434,1250000
127435,1395000
127436,1525000
127437,741000
127438,675000
127439,2025000
127440,4000000
127441,2400000
127442,1895000
127443,4225000
127444,1435000
127445,950000
127446,1365000
127447,880100
127448,541000
127449,623000
127450,600000
127451,2900000
127452,900000
127453,610000
127454,1300000
127455,430000
127456,551000
127457,837800
127458,521000
127459,345000
127460,575000
127461,735000
127462,585000
127463,610500
127464,1585000
127465,620000
127466,770000
127467,601000
127468,563000
127469,699999
127470,685000
127471,725000
127472,825000
127473,480000
127474,3171000
127475,1050000
127476,825000
127477,790000
127478,500000
127479,1520000
127480,2650000
127481,2450000
127482,435000
127483,401000
127484,455000
127485,1150000
127486,1530000
127487,650000
127488,1613000
127489,1850000
127490,1980000
127491,565000
127492,1330000
127493,739000
127494,480000
127495,3425000
127496,3250000
127497,3380000
127498,1585000
127499,1050000
127500,5450000
127501,1149000
127502,3200000
127503,820000
127504,4400000
127505,4000000
127506,2300000
127507,975000
127508,5250000
127509,3400000
127510,3700000
127511,1350000
127512,530000
127513,1310000
127514,1621000
127515,2350000
127516,2250000
127517,3200000
127518,675000
127519,425000
127520,654000
127521,705500
127522,780000
127523,2225000
127524,535000
127525,1425000
127526,617000
127527,633475
127528,1450000
127529,2100000
127530,670000
127531,705000
127532,799000
127533,555000
127534,5300000
127535,1830000
127536,740000
127537,580000
127538,1260000
127539,1300000
127540,599000
127541,1030000
127542,835000
127543,1025000
127544,2710500
127545,1237500
127546,1243750
127547,1999000
127548,530500
